course,crn,instructor,days,start_time,end_time
MGMT 973,25430,"Capuano, Linda",Sat,07:30,12:30
MGMT 973,25430,"Capuano, Linda",Sat,13:30,18:30
MGMT 973,25431,"Capuano, Linda",Sat,08:00,12:30
MGMT 973,25431,"Capuano, Linda",Sat,13:30,18:00
MGMT 973,25431,"Capuano, Linda",Sat,13:30,18:00
MGMT 973,25431,"Capuano, Linda",Sat,08:00,12:30
MGMT 973,25432,"Capuano, Linda","Mon,Wed",12:30,14:00
MGMT 995,25433,"Tezcan, Tolga","Mon,Wed",14:15,15:45
MGMT 995,25434,"Tezcan, Tolga",Wed,18:15,21:30
CLAS 108,21519,"McGill, Scott","Mon,Wed,Fri",16:00,16:50
CLAS 207,24556,"Somerville, Ted","Tue,Thu",10:50,12:05
CLAS 235,22686,"Mackie, Hilary","Tue,Thu",14:30,15:45
CLAS 307,23888,"Wright, Susannah","Mon,Wed,Fri",10:00,10:50
CLAS 316,24646,"Yunis, Harvey","Tue,Thu",14:30,15:45
FREN 142,20533,"Ossia, Nelly","Mon,Wed,Fri",10:00,10:50
FREN 142,20534,"Ossia, Nelly","Mon,Wed,Fri",11:00,11:50
FREN 250,25619,"Fache, Caroline","Mon,Wed",11:00,12:15
FREN 264,21476,"Emami, Maryam","Mon,Wed,Fri",11:00,11:50
FREN 264,21521,"Emami, Maryam","Mon,Wed,Fri",10:00,10:50
FREN 314,24557,"Fette, Julie","Tue,Thu",10:50,12:05
FREN 324,24626,"Wood, Philip","Tue,Thu",16:00,17:15
FREN 325,24558,"Wood, Philip","Tue,Thu",18:30,19:45
FREN 328,25614,"Duquet, Valentin","Mon,Wed,Fri",10:00,10:50
FREN 350,24560,"Ossia, Nelly","Mon,Wed",14:00,15:15
FREN 370,24561,"Sainte-Claire, Linsey","Tue,Thu",09:25,10:40
FREN 452,25625,"Fette, Julie","Tue,Thu",13:00,14:15
FREN 525,24559,"Wood, Philip","Tue,Thu",18:30,19:45
ASTR 101,23042,"Reiter, Megan","Tue,Thu",14:30,15:45
ASTR 102,23671,"Levy, Eugene","Tue,Thu",09:25,10:40
ASTR 230,20002,"Hartigan, Patrick","Tue,Thu",16:00,17:15
ASTR 360,20552,"Isella, Andrea","Tue,Thu",13:00,14:15
ASTR 400,20003,"Reiter, Megan",Wed,12:00,12:50
ASTR 452,20004,"Amin, Mustafa","Tue,Thu",14:30,15:45
ASTR 500,20005,"Reiter, Megan",Wed,12:00,12:50
ASTR 503,24577,"Reiff, Pat",Mon,18:00,20:50
ASTR 554,24578,"Alexander, David","Mon,Wed",13:00,14:15
PLST 201,25678,"Bruno-Niño, Teresa","Tue,Thu",08:00,09:15
PLST 308,24644,"Donatti, David",Thu,16:00,18:30
PLST 309,25686,"Williamson, Frances","Tue,Thu",18:30,19:45
PLST 310,25694,"Mayes, Liam",Fri,12:00,14:30
PLST 316,24645,"Yunis, Harvey","Tue,Thu",14:30,15:45
PLST 331,22444,"Ramirez, Rudy",Mon,18:30,21:20
PLST 402,22157,"Padmanabhan, Kavya",Mon,18:00,20:00
ARTS 165,23107,"Lapinski, Lisa","Mon,Wed",13:00,15:50
ARTS 165,23385,"Lapinski, Lisa","Mon,Wed",18:00,20:50
ARTS 165,26006,"Tam, Kenneth","Tue,Thu",13:00,15:50
ARTS 225,22946,"Bernstein, Josh","Mon,Wed",09:00,11:50
ARTS 225,24398,"Fowler, Will","Mon,Wed",18:00,20:50
ARTS 225,24399,"Sperandio, Christopher","Tue,Thu",13:00,15:50
ARTS 227,25645,"Rosenblatt, Ella","Mon,Wed",16:00,17:30
ARTS 301,21660,"Fowler, Will","Mon,Wed",09:00,11:50
ARTS 301,21209,"Bowdoin, Natasha","Tue,Thu",13:00,15:50
ARTS 311,23387,"Masterson, Patrick","Tue,Thu",18:00,20:50
ARTS 323,25667,"Bernstein, Josh","Mon,Wed",13:00,15:50
ARTS 326,22324,"Sparagana, John","Mon,Wed",18:00,20:50
ARTS 327,25570,"Thirumalaisamy, Sindhu","Tue,Thu",14:30,15:59
ARTS 328,24400,"Newsome, Marc","Mon,Wed",10:30,11:59
ARTS 349,24059,"Masterson, Patrick","Tue,Thu",13:00,15:50
ARTS 350,23807,"Hainley, Bruce",Wed,18:30,21:20
ARTS 384,22683,"Sperandio, Christopher","Tue,Thu",09:00,11:50
ARTS 387,21650,"Mays, Devin Bowdoin, Natasha",Thu,18:00,20:50
ARTS 401,22143,"Fowler, Will","Mon,Wed",13:00,15:50
ARTS 460,22175,"Warren, Joe D.","Mon,Fri",14:00,16:15
ARTS 498,23390,"Hewitt, Leslie","Tue,Thu",18:00,20:50
ARTS 499,20230,"Hainley, Bruce Tam, Kenneth","Tue,Thu",18:00,20:50
ELEC 220,21286,"LiKamWa, Robert","Tue,Thu",09:25,10:40
ELEC 242,20063,"Segarra, Santiago","Mon,Wed",11:00,12:15
ELEC 243,20064,"Xie, Chong Moreto, Jose","Tue,Thu",09:25,10:40
ELEC 243,20064,"Xie, Chong Moreto, Jose",Tue,15:30,17:59
ELEC 244,21458,"Young, Joseph",Fri,11:00,11:59
ELEC 244,21458,"Young, Joseph",Mon,14:30,16:59
ELEC 244,21459,"Young, Joseph",Fri,11:00,11:59
ELEC 244,21459,"Young, Joseph",Thu,14:30,16:59
ELEC 262,22028,"Alabastri, Alessandro","Mon,Wed,Fri",10:00,10:50
ELEC 263,25781,"Naik, Gururaj",Wed,14:30,16:59
ELEC 263,25782,"Naik, Gururaj",Fri,14:30,16:59
ELEC 305,20162,"Chi, Taiyun","Tue,Thu",13:00,14:15
ELEC 327,22460,"Kemere, Caleb","Mon,Wed",14:00,15:15
ELEC 364,24200,"Woods, Gary","Tue,Thu",08:30,09:15
ELEC 364,24200,"Woods, Gary",Wed,14:00,16:59
ELEC 378,22801,"Baraniuk, Richard G","Tue,Thu",10:50,12:05
ELEC 403,25718,"Halas, Naomi",Tue,14:30,17:00
ELEC 418,24170,"Li, Lei","Tue,Thu",16:00,17:15
ELEC 420,25706,"Simar, Ray","Tue,Thu",10:50,12:05
ELEC 421,20068,"Johnson, Dave","Tue,Thu",10:50,12:05
ELEC 422,22386,"Cavallaro, Joseph","Tue,Thu",13:00,14:15
ELEC 423,22461,"Yang, Kaiyuan","Mon,Wed",16:00,17:15
ELEC 424,24052,"Garg, Nakul","Tue,Thu",09:25,10:40
ELEC 428,24666,"Varman, Peter","Tue,Thu",10:50,12:05
ELEC 431,20069,"Orchard, Michael","Mon,Wed,Fri",11:00,11:50
ELEC 436,25860,"Ghorbel, Fathi","Mon,Wed,Fri",11:00,11:50
ELEC 439,22713,"Antoulas, Athanasios C","Mon,Wed,Fri",10:00,10:50
ELEC 440,23121,"Subramanian, Devika","Tue,Thu",09:25,10:40
ELEC 447,21687,"Balakrishnan, Guha","Mon,Wed",16:00,17:15
ELEC 459,25697,"Orchard, Michael","Tue,Thu",14:30,15:45
ELEC 475,20607,"Veeraraghavan, Ashok Khan, Salman","Tue,Thu",09:25,10:40
ELEC 481,23183,"Seymour, John","Mon,Wed",16:00,17:15
ELEC 483,24669,"Shah, Nishal","Tue,Thu",10:50,12:05
ELEC 487,22146,"Luan, Lan","Tue,Thu",10:50,12:05
ELEC 489,25981,"Flynn, Jonathan","Mon,Wed,Fri",11:00,11:50
ELEC 496,23924,"Woods, Gary","Mon,Wed,Fri",08:30,09:50
ELEC 498,25588,"Farrell, Logan","Tue,Thu",08:00,09:15
ELEC 502,25761,"Merenyi, Erzsebet","Tue,Thu",13:00,14:15
ELEC 503,22756,"Halas, Naomi",Tue,14:30,17:00
ELEC 505,25707,"Simar, Ray","Tue,Thu",10:50,12:05
ELEC 512,22457,"Chia, Nai-Hui","Tue,Thu",14:30,15:45
ELEC 518,24171,"Li, Lei","Tue,Thu",16:00,17:15
ELEC 519,22714,"Antoulas, Athanasios C","Mon,Wed,Fri",10:00,10:50
ELEC 527,22418,"Cavallaro, Joseph","Tue,Thu",13:00,14:15
ELEC 529,22979,"Ng, T. S. Eugene","Tue,Thu",09:25,10:40
ELEC 535,24667,"Sabharwal, Ashutosh",Mon,16:00,18:30
ELEC 538,22032,"Knightly, Edward",Wed,16:00,18:29
ELEC 540,23977,"Sempionatto Moreto, Juliane","Mon,Wed",14:00,15:15
ELEC 546,21700,"Balakrishnan, Guha","Mon,Wed",16:00,17:15
ELEC 547,23978,"Yamagami, Momona","Tue,Thu",14:30,15:45
ELEC 548,24668,"Shah, Nishal","Tue,Thu",10:50,12:05
ELEC 552,20616,"Johnson, Dave","Tue,Thu",10:50,12:05
ELEC 553,24054,"Garg, Nakul","Tue,Thu",09:25,10:40
ELEC 557,23123,"Subramanian, Devika","Tue,Thu",09:25,10:40
ELEC 558,20618,"Orchard, Michael","Mon,Wed,Fri",11:00,11:50
ELEC 559,25701,"Orchard, Michael","Tue,Thu",14:30,15:45
ELEC 561,25702,"Kono, Junichiro","Tue,Thu",16:00,17:15
ELEC 565,22757,"Huang, Shengxi","Mon,Wed",16:00,17:15
ELEC 566,24670,"Naik, Gururaj","Tue,Thu",13:00,14:15
ELEC 571,24671,"Kelly, Kevin","Mon,Wed",14:00,15:15
ELEC 575,20608,"Veeraraghavan, Ashok Khan, Salman","Tue,Thu",09:25,10:40
ELEC 582,22152,"Luan, Lan","Tue,Thu",10:50,12:05
ELEC 583,22752,"Seymour, John","Mon,Wed",16:00,17:15
ELEC 589,25983,"Flynn, Jonathan","Mon,Wed,Fri",11:00,11:50
ELEC 594,22419,"Young, Joseph Moreto, Jose","Mon,Wed,Fri",10:00,10:50
ELEC 599,20422,"Segarra, Santiago Escoto, Kamisha",Wed,10:00,10:50
